id;neighbourhood_cleansed;neighbourhood_group_cleansed;latitude;longitude;property_type;room_type;accommodates;bathrooms;bathrooms_text;bedrooms;beds;amenities;instant_bookable;price
1,26427E+18;el Baix Guinardó;Horta-Guinardó;41.4115142;2.1649621;Private room in rental unit;Private room;1;2.0;2 shared baths;1.0;1.0;"[""Dedicated workspace"", ""Coffee maker"", ""Conditioner"", ""Paid street parking off premises"", ""Refrigerator"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Long term stays allowed"", ""Hot water"", ""Portable fans"", ""Oven"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Central heating"", ""Cooking basics"", ""Clothing storage"", ""Freezer"", ""Washer"", ""Kitchen"", ""Bidet"", ""Elevator"", ""Hangers""]";f;31.0
1,14614E+18;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.39414;2.13954;Private room in rental unit;Private room;1;2.0;2 baths;6.0;6.0;"[""Dedicated workspace"", ""Lock on bedroom door"", ""Kitchen"", ""Heating"", ""Cooking basics"", ""Wifi""]";f;28.0
7711359;la Sagrada Família;Eixample;41.40588;2.17433;Private room in rental unit;Private room;2;;1 bath;;;"[""Shampoo"", ""Wifi""]";f;50.0
9140899;Diagonal Mar i el Front Marítim del Poblenou;Sant Martí;41.40376;2.2095;Entire home;Entire home/apt;2;1.0;1 bath;1.0;1.0;"[""Hangers"", ""Kitchen"", ""Heating"", ""Patio or balcony"", ""Exterior security cameras on property"", ""Wifi"", ""Beach essentials"", ""Refrigerator"", ""Dedicated workspace"", ""Extra pillows and blankets"", ""Air conditioning"", ""Cooking basics"", ""Hot water"", ""Bed linens"", ""Oven"", ""Smoke alarm"", ""Host greets you"", ""Self check-in"", ""Shampoo"", ""Carbon monoxide alarm"", ""Lockbox"", ""First aid kit"", ""Hammock"", ""Body soap"", ""Paid parking off premises"", ""Dishes and silverware"", ""Iron"", ""Essentials"", ""TV"", ""Outdoor furniture"", ""Coffee maker: espresso machine"", ""Stove"", ""Crib"", ""Backyard"", ""Hot water kettle"", ""Hair dryer"", ""Microwave""]";f;180.0
23931481;l'Antiga Esquerra de l'Eixample;Eixample;41.39342;2.14723;Room in boutique hotel;Private room;2;1.0;1 shared bath;0.0;0.0;"[""TV"", ""Wifi"", ""Elevator"", ""Courtyard view"", ""Exterior security cameras on property"", ""Hangers"", ""Central air conditioning""]";t;111.0
25705281;Sant Pere, Santa Caterina i la Ribera;Ciutat Vella;41.38526;2.17811;Entire rental unit;Entire home/apt;3;1.0;1 bath;2.0;3.0;"[""Patio or balcony"", ""Shampoo"", ""Refrigerator"", ""Drying rack for clothing"", ""Hot water"", ""Laundromat nearby"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Central heating"", ""Cooking basics"", ""Freezer"", ""Cleaning products"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Essentials"", ""Shower gel""]";f;50.0
8,40704E+17;Sants;Sants-Montjuïc;41.37409382311756;2.1345848225134056;Private room in rental unit;Private room;2;1.0;1 shared bath;1.0;1.0;"[""City skyline view"", ""Coffee maker"", ""Children\u2019s books and toys"", ""Shared patio or balcony"", ""TV"", ""Private backyard \u2013 Fully fenced"", ""Kitchen"", ""Refrigerator"", ""Outdoor dining area"", ""Piano"", ""Dishes and silverware"", ""Wifi"", ""Washer""]";f;30.0
1,29426E+18;la Sagrada Família;Eixample;41.40353912402925;2.1726650144275244;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;2.0;"[""Coffee maker"", ""Shampoo"", ""Conditioner"", ""Refrigerator"", ""Host greets you"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Iron"", ""Bed linens"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Clothing storage: closet"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Baking sheet"", ""Essentials"", ""Shower gel""]";f;250.0
43450552;la Dreta de l'Eixample;Eixample;41.39905;2.16946;Entire rental unit;Entire home/apt;3;1.0;1 bath;2.0;1.0;"[""Safe"", ""Blender"", ""Dedicated workspace"", ""AEG stainless steel induction stove"", ""Shampoo"", ""Baby bath - available upon request"", ""AEG stainless steel single oven"", ""Refrigerator"", ""Clamp on table seat high chair - available upon request"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Free dryer \u2013 In unit"", ""Hot water"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Self check-in"", ""City skyline view"", ""Private patio or balcony"", ""Dishwasher"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Clothing storage: closet"", ""Central heating"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Paid parking garage off premises"", ""Microwave"", ""Central air conditioning"", ""Noise decibel monitors on property"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Hangers"", ""Lockbox"", ""Generico body soap"", ""Free washer \u2013 In unit"", ""Essentials"", ""32 inch HDTV with standard cable"", ""Shower gel""]";t;250.0
1,14248E+18;Sant Gervasi - Galvany;Sarrià-Sant Gervasi;41.39577;2.14467;Entire rental unit;Entire home/apt;5;2.0;2 baths;3.0;3.0;"[""Patio or balcony"", ""Blender"", ""Dedicated workspace"", ""Coffee maker"", ""Refrigerator"", ""Bathtub"", ""Drying rack for clothing"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Pets allowed"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Cleaning products"", ""Washer"", ""Record player"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Air conditioning"", ""Essentials""]";f;508.0
39560003;Sant Antoni;Eixample;41.37965;2.15833;Private room in rental unit;Private room;2;1.0;1 shared bath;1.0;1.0;"[""Wifi"", ""Washer"", ""Refrigerator"", ""Host greets you"", ""Lock on bedroom door""]";f;80.0
27743172;la Sagrada Família;Eixample;41.40775;2.17833;Entire rental unit;Entire home/apt;5;1.0;1 bath;2.0;3.0;"[""Shampoo"", ""TV"", ""Washer"", ""Wifi"", ""Iron"", ""Kitchen"", ""Host greets you"", ""Elevator"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""Heating"", ""Air conditioning"", ""Essentials""]";t;800.0
1,3087E+18;Sant Antoni;Eixample;41.3849598;2.1634823;Private room in rental unit;Private room;1;1.0;1 shared bath;1.0;1.0;"[""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Iron"", ""Bed linens"", ""Kitchen"", ""Lock on bedroom door"", ""Refrigerator"", ""Microwave"", ""Stove""]";t;78.0
1078585;Sants;Sants-Montjuïc;41.38076;2.13224;Private room in rental unit;Private room;1;1.0;1 shared bath;1.0;1.0;"[""Heating"", ""Host greets you"", ""TV"", ""Paid parking on premises"", ""Essentials"", ""Hot water"", ""Breakfast"", ""Wifi"", ""Washer"", ""Cooking basics"", ""Elevator""]";f;45.0
10276293;la Sagrada Família;Eixample;41.41068;2.17659;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Pocket wifi"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Books and reading material"", ""Drying rack for clothing"", ""Coffee maker: pour-over coffee"", ""Free dryer \u2013 In unit"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Laundromat nearby"", ""TV with standard cable"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Baby bath"", ""Self check-in"", ""City skyline view"", ""Private patio or balcony"", ""Keypad"", ""Single level home"", ""Dishwasher"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Fast wifi \u2013 252 Mbps"", ""Stove"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Paid parking garage off premises"", ""Microwave"", ""Central air conditioning"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials"", ""Outdoor dining area"", ""High chair"", ""Shower gel""]";f;195.0
1,2238E+18;la Font de la Guatlla;Sants-Montjuïc;41.37034;2.14387;Private room in rental unit;Private room;2;1.0;1 shared bath;1.0;1.0;"[""Fire extinguisher"", ""First aid kit"", ""Kitchen"", ""Lock on bedroom door"", ""Wifi""]";t;88.0
37139262;el Barri Gòtic;Ciutat Vella;41.38393;2.17816;Dome;Entire home/apt;1;1.0;1 bath;0.0;1.0;"[""Coffee maker"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Iron"", ""Bed linens"", ""Kitchen"", ""Clothing storage: closet"", ""Refrigerator"", ""Hangers"", ""Private patio or balcony"", ""Cooking basics"", ""Free washer \u2013 In unit"", ""Air conditioning"", ""Hot water""]";f;50.0
6,64138E+17;el Putxet i el Farró;Sarrià-Sant Gervasi;41.40464;2.14503;Private room in rental unit;Private room;1;1.0;1 private bath;1.0;1.0;"[""Patio or balcony"", ""Dedicated workspace"", ""Coffee maker"", ""Refrigerator"", ""Paid parking off premises"", ""Heating"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""Dryer"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Stove"", ""Cooking basics"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Air conditioning"", ""Essentials""]";t;54.0
9,36954E+17;el Poblenou;Sant Martí;41.40381;2.20871;Entire loft;Entire home/apt;3;;1 bath;1.0;;"[""Ceiling fan"", ""Dedicated workspace"", ""Paid street parking off premises"", ""Refrigerator"", ""Books and reading material"", ""Host greets you"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Hot water"", ""Double oven"", ""Portable fans"", ""Private patio or balcony"", ""Single level home"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""First aid kit"", ""Clothing storage: closet"", ""Cooking basics"", ""Freezer"", ""Cleaning products"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Hangers"", ""Free washer \u2013 In unit"", ""Extra pillows and blankets"", ""Essentials""]";f;30.0
1,26832E+18;la Dreta de l'Eixample;Eixample;41.38935345088662;2.1646362487681388;Private room in rental unit;Private room;1;2.5;2.5 shared baths;1.0;1.0;"[""Extra pillows and blankets"", ""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Host greets you"", ""Lock on bedroom door"", ""Paid parking off premises"", ""Hot water"", ""Iron"", ""Bed linens"", ""Portable fans"", ""Oven"", ""Dryer"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""First aid kit"", ""Stove"", ""Cooking basics"", ""Coffee"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Body soap"", ""Air conditioning"", ""Shower gel""]";t;62.0
9,69424E+17;el Raval;Ciutat Vella;41.38144;2.16541;Entire rental unit;Entire home/apt;3;1.0;1 bath;2.0;2.0;"[""Dedicated workspace"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Long term stays allowed"", ""Hot water"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Oven"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""First aid kit"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Freezer"", ""Dining table"", ""Washer"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Private entrance"", ""Hangers"", ""Essentials""]";f;71.0
1,2399E+18;el Raval;Ciutat Vella;41.3855884;2.1646482;Private room in rental unit;Private room;4;2.0;2 shared baths;1.0;3.0;"[""Wifi"", ""Washer"", ""Smoke alarm"", ""Carbon monoxide alarm"", ""Iron"", ""Bed linens"", ""Kitchen"", ""Lock on bedroom door"", ""Air conditioning""]";t;115.0
44232354;les Corts;Les Corts;41.38621;2.13618;Private room in condo;Private room;1;1.0;1 private bath;1.0;1.0;"[""Shampoo"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Dryer"", ""Body soap"", ""Fire pit"", ""TV"", ""Microwave"", ""Kitchen"", ""Outdoor shower"", ""Cooking basics"", ""Bed linens"", ""Heating"", ""Oven"", ""Extra pillows and blankets"", ""First aid kit"", ""Air conditioning"", ""BBQ grill"", ""Dishes and silverware"", ""Wifi"", ""Shower gel"", ""Freezer"", ""Paid parking off premises"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Elevator""]";t;50.0
1,24682E+18;el Barri Gòtic;Ciutat Vella;41.38484887393727;2.175628523942552;Entire rental unit;Entire home/apt;4;2.0;2 baths;2.0;3.0;"[""Safe"", ""Blender"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Coffee maker: Nespresso"", ""Folding or convertible high chair - always at the listing"", ""Free dryer \u2013 In unit"", ""Beko refrigerator"", ""Long term stays allowed"", ""Hot water"", ""Cleaning available during stay"", ""Bosch stainless steel single oven"", ""Baking sheet"", ""Laundromat nearby"", ""Pets allowed"", ""Smart lock"", ""Outdoor furniture"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Private patio or balcony"", ""Single level home"", ""Bosch induction stove"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""First aid kit"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Central heating"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Freezer"", ""Dining table"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""Paid parking garage off premises"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Outdoor dining area"", ""Air conditioning""]";t;168.0
48687838;el Putxet i el Farró;Sarrià-Sant Gervasi;41.40464;2.14796;Entire serviced apartment;Entire home/apt;3;;1 bath;1.0;;"[""Blender"", ""Coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Teka stainless steel electric stove"", ""Free dryer \u2013 In unit"", ""Long term stays allowed"", ""Hot water"", ""Laundromat nearby"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""Baby bath"", ""Self check-in"", ""Portable fans"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""First aid kit"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Exterior security cameras on property"", ""Cooking basics"", ""Crib"", ""Dining table"", ""Room-darkening shades"", ""Pack \u2019n play/Travel crib - available upon request"", ""32 inch TV with standard cable"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Private entrance"", ""Hangers"", ""AC - split type ductless system"", ""Lockbox"", ""Free washer \u2013 In unit"", ""Essentials"", ""High chair""]";f;500.0
36925526;el Besòs i el Maresme;Sant Martí;41.41379;2.21755;Private room in rental unit;Private room;2;;1 shared bath;;;"[""Shampoo"", ""Wifi"", ""Washer"", ""Dishes and silverware"", ""Beach access \u2013 Beachfront"", ""Iron"", ""Refrigerator"", ""Kitchen"", ""Microwave"", ""Stove"", ""Hair dryer"", ""Hangers"", ""Essentials"", ""Oven"", ""Hot water""]";t;38.0
9,37569E+17;Sant Antoni;Eixample;41.37976139874544;2.161571956530155;Entire rental unit;Entire home/apt;6;2.0;2 baths;4.0;6.0;"[""Carbon monoxide alarm"", ""Paid street parking off premises"", ""Drying rack for clothing"", ""Hot water"", ""Iron"", ""Bed linens"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Fire extinguisher"", ""Cooking basics"", ""Free street parking"", ""Freezer"", ""Cleaning products"", ""Washer"", ""Kitchen"", ""Elevator"", ""Toaster"", ""Hangers"", ""Air conditioning""]";f;112.0
19673387;el Poble Sec;Sants-Montjuïc;41.37248;2.16157;Entire rental unit;Entire home/apt;2;1.0;1 bath;1.0;2.0;"[""Clothing storage: walk-in closet and dresser"", ""Long term stays allowed"", ""Host greets you"", ""Paid parking on premises"", ""Refrigerator"", ""Free washer \u2013 In unit"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Heating - split type ductless system"", ""Body soap"", ""Paid street parking off premises"", ""Laundromat nearby"", ""Microwave"", ""Kitchen"", ""Cleaning products"", ""32 inch HDTV"", ""Coffee"", ""I cant remember stainless steel oven"", ""Cooking basics"", ""Bed linens"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Baking sheet"", ""Radiant heating"", ""Drying rack for clothing"", ""Outdoor dining area"", ""Dining table"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Gas stove"", ""Hot water kettle"", ""Essentials"", ""Dedicated workspace"", ""Hot water"", ""Free street parking"", ""Hair dryer""]";f;78.0
6,83785E+17;el Guinardó;Horta-Guinardó;41.41600687669578;2.180073000490665;Private room in rental unit;Private room;3;1.0;1 shared bath;1.0;1.0;"[""Blender"", ""Dedicated workspace"", ""Fructis conditioner"", ""Mosquito net"", ""Pocket wifi"", ""Carbon monoxide alarm"", ""Drying rack for clothing"", ""Lock on bedroom door"", ""Coffee maker: Nespresso"", ""Dryer \u2013\u00a0In unit"", ""Smoking allowed"", ""Arcade games"", ""Gel de ba\u00f1o de Aloe Vera  body soap"", ""Long term stays allowed"", ""Mini fridge"", ""Hot water"", ""H&S shampoo"", ""Laundromat nearby"", ""Iron"", ""Bed linens"", ""Exercise equipment"", ""Balay refrigerator"", ""Dishwasher"", ""Paid parking on premises"", ""TV"", ""Wifi"", ""Luggage dropoff allowed"", ""Dishes and silverware"", ""Paid parking lot off premises"", ""Wine glasses"", ""First aid kit"", ""Board games"", ""Fire extinguisher"", ""Central heating"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Shared beach access"", ""Indoor fireplace"", ""Freezer"", ""Cleaning products"", ""Room-darkening shades"", ""Clothing storage: walk-in closet, closet, and wardrobe"", ""Washer"", ""Dining table"", ""Radiant heating"", ""Kitchen"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""Balay oven"", ""Hangers"", ""Ethernet connection"", ""Air conditioning"", ""Essentials"", ""Shower gel"", ""Movie theater""]";f;35.0
9,37625E+17;la Nova Esquerra de l'Eixample;Eixample;41.38242;2.14464;Entire rental unit;Entire home/apt;6;2.0;2 baths;3.0;6.0;"[""TV"", ""Smoke alarm"", ""Kitchen"", ""Air conditioning"", ""Washer"", ""Fire extinguisher"", ""Wifi""]";f;87.0
5,64348E+17;la Sagrada Família;Eixample;41.40498;2.17992;Private room in casa particular;Private room;2;1.0;1 shared bath;1.0;1.0;"[""Shampoo"", ""Pocket wifi"", ""Refrigerator"", ""Host greets you"", ""Drying rack for clothing"", ""Stainless steel oven"", ""Coffee maker: pour-over coffee"", ""Hot water"", ""Laundromat nearby"", ""Bed linens"", ""Portable fans"", ""Clothing storage: dresser"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Paid parking lot off premises"", ""First aid kit"", ""Exterior security cameras on property"", ""Cooking basics"", ""Window AC unit"", ""Cleaning products"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Bidet"", ""Hair dryer"", ""Elevator"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Essentials""]";f;35.0
9,37643E+17;Hostafrancs;Sants-Montjuïc;41.37250969999999;2.1438781;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""Dedicated workspace"", ""L\u2019oreal conditioner"", ""Refrigerator"", ""Books and reading material"", ""Drying rack for clothing"", ""Host greets you"", ""Smoking allowed"", ""Clothing storage: closet and wardrobe"", ""Long term stays allowed"", ""Hot water"", ""Pack \u2019n play/Travel crib - always at the listing"", ""Laundromat nearby"", ""Babysitter recommendations"", ""Heating - split type ductless system"", ""Iron"", ""Bed linens"", ""City skyline view"", ""Private patio or balcony"", ""Coffee maker: espresso machine"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Ecol\u00f3gico  body soap"", ""Smoke alarm"", ""Crib - available upon request"", ""Wine glasses"", ""Stove"", ""Exterior security cameras on property"", ""Hot water kettle"", ""Cooking basics"", ""Coffee"", ""Ecol\u00f3gico  shampoo"", ""Freezer"", ""Dining table"", ""Cleaning products"", ""Room-darkening shades"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Free washer \u2013 In unit"", ""AC - split type ductless system"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";f;165.0
1,01664E+18;Sant Antoni;Eixample;41.3759;2.15465;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;3.0;"[""First aid kit"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Dedicated workspace"", ""Outdoor dining area"", ""Wifi"", ""Washer"", ""Pool""]";t;85.0
1,28252E+18;la Sagrada Família;Eixample;41.40968189317851;2.173617994423972;Entire rental unit;Entire home/apt;3;;1 bath;2.0;;"[""Coffee maker"", ""Refrigerator"", ""Drying rack for clothing"", ""Heating"", ""Hot water"", ""TV with standard cable"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Dishwasher"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Crib - available upon request"", ""Cooking basics"", ""Clothing storage"", ""Freezer"", ""Room-darkening shades"", ""Washer"", ""Other stove"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Hangers"", ""Air conditioning""]";f;118.0
1474989;la Nova Esquerra de l'Eixample;Eixample;41.38669;2.1515;Private room in rental unit;Private room;1;;1 shared bath;;;"[""TV"", ""Wifi"", ""Dishes and silverware"", ""Refrigerator"", ""Bed linens"", ""Kitchen"", ""Elevator"", ""Extra pillows and blankets""]";f;14.0
6514745;la Dreta de l'Eixample;Eixample;41.38963;2.17641;Room in serviced apartment;Hotel room;6;2.5;;2.0;2.0;"[""Coffee maker"", ""Shampoo"", ""Refrigerator"", ""Hangers"", ""Iron"", ""Crib"", ""Luggage dropoff allowed"", ""TV"", ""Patio or balcony"", ""Microwave"", ""Kitchen"", ""Self check-in"", ""Cooking basics"", ""Heating"", ""Air conditioning"", ""Smart lock"", ""Dishes and silverware"", ""Wifi"", ""Paid parking off premises"", ""Essentials"", ""Hot water"", ""Washer"", ""Hair dryer"", ""Elevator""]";t;900.0
1,18823E+18;l'Antiga Esquerra de l'Eixample;Eixample;41.38878134309696;2.1553694750908825;Entire rental unit;Entire home/apt;5;2.0;2 baths;4.0;4.0;"[""Patio or balcony"", ""Coffee maker"", ""Shampoo"", ""Conditioner"", ""Refrigerator"", ""Bathtub"", ""Drying rack for clothing"", ""Host greets you"", ""Heating"", ""Hot water"", ""Laundromat nearby"", ""Iron"", ""Bed linens"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Clothing storage"", ""Coffee"", ""Freezer"", ""Other induction stove"", ""Room-darkening shades"", ""Dining table"", ""Washer"", ""Microwave"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""AC - split type ductless system"", ""Essentials"", ""Shower gel""]";t;92.0
52121562;la Vila de Gràcia;Gràcia;41.40094;2.15506;Entire serviced apartment;Entire home/apt;4;1.5;1.5 baths;2.0;3.0;"[""Cooking basics"", ""Coffee maker"", ""Shampoo"", ""Wifi"", ""Washer"", ""55 inch HDTV with Netflix"", ""Iron"", ""Heating"", ""Central air conditioning"", ""Kitchen"", ""Microwave"", ""Elevator"", ""Hair dryer"", ""City skyline view"", ""Free dryer \u2013 In unit"", ""Hangers"", ""Crib"", ""Essentials""]";t;200.0
1,33115E+18;Sant Antoni;Eixample;41.38302;2.16339;Entire rental unit;Entire home/apt;4;1.0;1 bath;2.0;2.0;"[""Drying rack for clothing"", ""Hot water"", ""Smart lock"", ""Iron"", ""Bed linens"", ""Self check-in"", ""Private patio or balcony"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Wine glasses"", ""Stove"", ""Cooking basics"", ""Crib"", ""Clothing storage"", ""Freezer"", ""Dining table"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Air conditioning""]";t;465.0
1,11154E+18;Navas;Sant Andreu;41.4150468;2.1899735;Entire rental unit;Entire home/apt;6;2.0;2 baths;3.0;5.0;"[""Refrigerator"", ""Room-darkening shades"", ""Hangers"", ""Iron"", ""Heating - split type ductless system"", ""TV"", ""Microwave"", ""Kitchen"", ""Cooking basics"", ""Bed linens"", ""Oven"", ""Baking sheet"", ""Air conditioning"", ""Drying rack for clothing"", ""Dining table"", ""Dishes and silverware"", ""Wifi"", ""Wine glasses"", ""Freezer"", ""Coffee maker: pour-over coffee"", ""Dishwasher"", ""Hot water kettle"", ""Hot water"", ""Other electric stove"", ""Washer"", ""Toaster""]";f;100.0
1,14101E+18;la Nova Esquerra de l'Eixample;Eixample;41.38521;2.14701;Entire rental unit;Entire home/apt;5;2.0;2 baths;5.0;5.0;"[""Dedicated workspace"", ""TV"", ""Wifi"", ""Washer"", ""Kitchen"", ""Air conditioning""]";f;180.0
31172312;la Vila de Gràcia;Gràcia;41.40013;2.16195;Entire rental unit;Entire home/apt;8;2.0;2 baths;2.0;2.0;"[""Ceiling fan"", ""Dedicated workspace"", ""Coffee maker"", ""Shampoo"", ""Blender"", ""Carbon monoxide alarm"", ""Refrigerator"", ""Host greets you"", ""Drying rack for clothing"", ""Smoking allowed"", ""Paid parking off premises"", ""Heating"", ""Long term stays allowed"", ""Air conditioning"", ""Children\u2019s dinnerware"", ""Hot water"", ""Pack \u2019n play/Travel crib"", ""Pets allowed"", ""Free dryer"", ""Bed linens"", ""Iron"", ""Oven"", ""Dishwasher"", ""TV"", ""Wifi"", ""Dishes and silverware"", ""Smoke alarm"", ""Wine glasses"", ""Clothing storage: closet"", ""Fire extinguisher"", ""Stove"", ""Hot water kettle"", ""Cooking basics"", ""Crib"", ""Coffee"", ""Free street parking"", ""Freezer"", ""Dining table"", ""Washer"", ""Microwave"", ""Kitchen"", ""Elevator"", ""Hair dryer"", ""Toaster"", ""Hangers"", ""Body soap"", ""Ethernet connection"", ""Extra pillows and blankets"", ""Essentials"", ""Shower gel""]";t;60.0
